id,regionname,countryname_x,prodline,lendinginstr,lendinginstrtype,projectstatusdisplay,project_name,boardapprovaldate,board_approval_month,closingdate,lendprojectcost,ibrdcommamt,idacommamt,totalamt,url,sector1,year,countrycode,countryname_y,GDP,Population,Rural Population,Electricity Access,Agricultural Land
4475,East Asia and Pacific,Republic of the Philippines,PE,Specific Investment Loan,IN,Closed,Education Project (06),1979-12-18 00:00:00+00:00,12,1987-12-31 00:00:00+00:00,38000000.0,38000000,0,38000000,http://projects.worldbank.org/P004475/education-project-06?lang=en,Tertiary Education,1979,PHL,Philippines,27502168726.9573,46113995.0,63.003,0.0099999997764825,34.8593084482007
6988,Latin America and Caribbean,Dominican Republic,PE,Emergency Recovery Loan,IN,Closed,Urgent Import Requirements for Hurricane Reconstruction Program Project,1979-12-18 00:00:00+00:00,12,1980-12-31 00:00:00+00:00,25000000.0,25000000,0,25000000,http://projects.worldbank.org/P006988/urgent-import-requirements-hurricane-reconstruction-program-project?lang=en,Non-sector specific,1979,DOM,Dominican Republic,5498800100.0,5675931.0,49.84,0.0099999997764825,53.6120885944939
6989,Latin America and Caribbean,Dominican Republic,PE,Emergency Recovery Loan,IN,Closed,Road Maintenance and Reconstruction Project (02),1979-12-18 00:00:00+00:00,12,1985-06-30 00:00:00+00:00,35000000.0,35000000,0,35000000,http://projects.worldbank.org/P006989/road-maintenance-reconstruction-project-02?lang=en,Highways,1979,DOM,Dominican Republic,5498800100.0,5675931.0,49.84,0.0099999997764825,53.6120885944939
6990,Latin America and Caribbean,Dominican Republic,PE,Emergency Recovery Loan,IN,Closed,Emergency Road Reconstruction Project,1979-12-18 00:00:00+00:00,12,1983-06-30 00:00:00+00:00,25000000.0,25000000,0,25000000,http://projects.worldbank.org/P006990/emergency-road-reconstruction-project?lang=en,Highways,1979,DOM,Dominican Republic,5498800100.0,5675931.0,49.84,0.0099999997764825,53.6120885944939
7760,Latin America and Caribbean,Republic of Nicaragua,PE,Financial Intermediary Loan,IN,Closed,Agricultural and Industrial Rehabilitation Project,1979-12-18 00:00:00+00:00,12,1982-12-31 00:00:00+00:00,30000000.0,20000000,10000000,30000000,http://projects.worldbank.org/P007760/agricultural-industrial-rehabilitation-project?lang=en,Agricultural credit,1979,NIC,,,,,,
7761,Latin America and Caribbean,Republic of Nicaragua,PE,Emergency Recovery Loan,IN,Closed,Urban Construction Project,1979-12-18 00:00:00+00:00,12,1983-06-30 00:00:00+00:00,22000000.0,0,22000000,22000000,http://projects.worldbank.org/P007761/urban-construction-project?lang=en,Urban development adjustment,1979,NIC,,,,,,
5257,Middle East and North Africa,Hashemite Kingdom of Jordan,PE,Specific Investment Loan,IN,Closed,Education Project (03),1979-12-13 00:00:00+00:00,12,1984-12-31 00:00:00+00:00,19000000.0,19000000,0,19000000,http://projects.worldbank.org/P005257/education-project-03?lang=en,Secondary Education,1979,JOR,Jordan,3271728271.72827,2299655.0,41.02,0.0099999997764825,12.7493200362647
7809,Latin America and Caribbean,Republic of Panama,PE,Sector Investment and Maintenance Loan,IN,Closed,Power Project (05),1979-12-13 00:00:00+00:00,12,1983-12-31 00:00:00+00:00,23000000.0,23000000,0,23000000,http://projects.worldbank.org/P007809/power-project-05?lang=en,Distribution and transmission,1979,PAN,Panama,3704551600.0,1931389.0,49.841,0.0099999997764825,24.9125638956147
7871,Latin America and Caribbean,Republic of Paraguay,PE,Structural Adjustment Loan,AD,Closed,Preinvestment Studies Project (02),1979-12-13 00:00:00+00:00,12,1986-12-31 00:00:00+00:00,5000000.0,5000000,0,5000000,http://projects.worldbank.org/P007871/preinvestment-studies-project-02?lang=en,Economic management,1979,PRY,Paraguay,3135123879.36508,3094482.0,58.859,0.0099999997764825,31.9431160332243
8125,Latin America and Caribbean,Oriental Republic of Uruguay,PE,Specific Investment Loan,IN,Closed,Power Project (05),1979-12-13 00:00:00+00:00,12,1985-06-30 00:00:00+00:00,24000000.0,24000000,0,24000000,http://projects.worldbank.org/P008125/power-project-05?lang=en,Distribution and transmission,1979,,,,,,,
9409,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,IN,Closed,Highways Project (02),1979-12-13 00:00:00+00:00,12,1987-03-31 00:00:00+00:00,10000000.0,0,10000000,10000000,http://projects.worldbank.org/P009409/highways-project-02?lang=en,Highways,1979,BGD,,,,,,
9757,South Asia,Republic of India,PE,Specific Investment Loan,IN,Closed,Fisheries Project   Inland,1979-12-13 00:00:00+00:00,12,1988-09-30 00:00:00+00:00,20000000.0,0,20000000,20000000,http://projects.worldbank.org/P009757/fisheries-project-inland?lang=en,Fisheries,1979,IND,,,,,,
1128,Africa,Republic of Cote d'Ivoire,PE,Specific Investment Loan,IN,Closed,Education Project (03),1979-12-11 00:00:00+00:00,12,1986-06-30 00:00:00+00:00,24000000.0,24000000,0,24000000,http://projects.worldbank.org/P001128/education-project-03?lang=en,Vocational training,1979,,,,,,,
1271,Africa,Republic of Kenya,PE,Specific Investment Loan,IN,Closed,Land Development and Settlement Scheme Project,1979-12-11 00:00:00+00:00,12,1987-08-31 00:00:00+00:00,6500000.0,0,6500000,6500000,http://projects.worldbank.org/P001271/land-development-settlement-scheme-project?lang=en,Agriculture adjustment,1979,KEN,Kenya,6234390975.27091,15662852.0,84.599,0.0099999997764825,44.9450047439997
4091,East Asia and Pacific,Republic of Korea,PE,Sector Investment and Maintenance Loan,IN,Closed,Population Project,1979-12-11 00:00:00+00:00,12,1987-12-31 00:00:00+00:00,30000000.0,30000000,0,30000000,http://projects.worldbank.org/P004091/population-project?lang=en,Targeted health,1979,,,,,,,
6959,Latin America and Caribbean,Caribbean,PE,Financial Intermediary Loan,IN,Closed,Caribbean Development Bank Project (02),1979-12-11 00:00:00+00:00,12,1986-12-31 00:00:00+00:00,30000000.0,23000000,7000000,30000000,http://projects.worldbank.org/P006959/caribbean-development-bank-project-02?lang=en,Financial sector development,1979,,,,,,,
7061,Latin America and Caribbean,Republic of Ecuador,PE,Financial Intermediary Loan,IN,Closed,Guayaquil Urban Development Project,1979-12-11 00:00:00+00:00,12,1987-06-30 00:00:00+00:00,31000000.0,31000000,0,31000000,http://projects.worldbank.org/P007061/guayaquil-urban-development-project?lang=en,Urban management,1979,ECU,Ecuador,14175166007.5774,7772653.0,53.966,0.0099999997764825,22.3594856234648
9763,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,IN,Closed,Forestry Project   Gujarat Community,1979-12-11 00:00:00+00:00,12,1985-12-31 00:00:00+00:00,37000000.0,0,37000000,37000000,http://projects.worldbank.org/P009763/forestry-project-gujarat-community?lang=en,Forestry,1979,IND,,,,,,
1270,Africa,Republic of Kenya,PE,Specific Investment Loan,IN,Closed,Integrated Agricultural Development Project (02),1979-12-04 00:00:00+00:00,12,1986-04-30 00:00:00+00:00,46000000.0,0,46000000,46000000,http://projects.worldbank.org/P001270/integrated-agricultural-development-project-02?lang=en,Agriculture adjustment,1979,KEN,Kenya,6234390975.27091,15662852.0,84.599,0.0099999997764825,44.9450047439997
4472,East Asia and Pacific,Republic of the Philippines,PE,Specific Investment Loan,IN,Closed,Samar Island Rural Development Project,1979-12-04 00:00:00+00:00,12,1988-03-31 00:00:00+00:00,27000000.0,27000000,0,27000000,http://projects.worldbank.org/P004472/samar-island-rural-development-project?lang=en,Agriculture adjustment,1979,PHL,Philippines,27502168726.9573,46113995.0,63.003,0.0099999997764825,34.8593084482007
3352,East Asia and Pacific,Republic of the Union of Myanmar,PE,Sector Investment and Maintenance Loan,IN,Closed,Telecommunication Project (02),1979-11-27 00:00:00+00:00,11,1985-12-31 00:00:00+00:00,35000000.0,0,35000000,35000000,http://projects.worldbank.org/P003352/telecommunication-project-02?lang=en,Telecommunications and informatics,1979,,,,,,,
7965,Latin America and Caribbean,Republic of Peru,PE,Specific Investment Loan,IN,Closed,Irrigation Rehabilitation Project (02) Lower Piura,1979-11-27 00:00:00+00:00,11,1987-06-30 00:00:00+00:00,56000000.0,56000000,0,56000000,http://projects.worldbank.org/P007965/irrigation-rehabilitation-project-02-lower-piura?lang=en,Irrigation and Drainage,1979,PER,Peru,15962459447.2168,16924753.0,36.04,0.0099999997764825,14.823874296875
9190,Europe and Central Asia,Socialist Federal Republic of Yugoslavia,PE,Emergency Recovery Loan,IN,Closed,Montenegro Earthquake Rehabilitation Port of Bar Project,1979-11-27 00:00:00+00:00,11,1984-06-30 00:00:00+00:00,50000000.0,50000000,0,50000000,http://projects.worldbank.org/P009190/montenegro-earthquake-rehabilitation-port-bar-project?lang=en,Transportation adjustment,1979,,,,,,,
9191,Europe and Central Asia,Socialist Federal Republic of Yugoslavia,PE,Emergency Recovery Loan,IN,Closed,Montenegro Earthquake Rehabilitation Railway Project,1979-11-27 00:00:00+00:00,11,1984-06-30 00:00:00+00:00,14000000.0,14000000,0,14000000,http://projects.worldbank.org/P009191/montenegro-earthquake-rehabilitation-railway-project?lang=en,Transportation adjustment,1979,,,,,,,
2045,Africa,Federal Republic of Nigeria,PE,Specific Investment Loan,IN,Closed,Urban Development Project (01),1979-11-13 00:00:00+00:00,11,1986-06-30 00:00:00+00:00,17800000.0,17800000,0,17800000,http://projects.worldbank.org/P002045/urban-development-project-01?lang=en,Urban housing,1979,NGA,,,,,,
4894,Middle East and North Africa,People's Democratic Republic of Algeria,PE,Technical Assistance Loan,IN,Closed,SN Metal Project,1979-11-13 00:00:00+00:00,11,1983-06-30 00:00:00+00:00,20000000.0,20000000,0,20000000,http://projects.worldbank.org/P004894/sn-metal-project?lang=en,Public sector management adjustment,1979,DZA,Algeria,33243422157.6311,18760761.0,57.335,0.0099999997764825,18.3983138377825
10136,South Asia,Islamic Republic of Pakistan,PE,Financial Intermediary Loan,IN,Closed,Agricultural Development Bank Project (04),1979-11-13 00:00:00+00:00,11,1983-06-30 00:00:00+00:00,30000000.0,0,30000000,30000000,http://projects.worldbank.org/P010136/agricultural-development-bank-project-04?lang=en,Agricultural credit,1979,PAK,,,,,,
1434,Africa,Republic of Liberia,PE,Specific Investment Loan,IN,Closed,Decoris Oil Palm Project,1979-10-30 00:00:00+00:00,10,1987-12-31 00:00:00+00:00,12000000.0,12000000,0,12000000,http://projects.worldbank.org/P001434/decoris-oil-palm-project?lang=en,Perennial crops,1979,LBR,Liberia,814067900.0,1826881.0,65.819,0.0099999997764825,26.7441860465116
140,Africa,Republic of Botswana,PE,Specific Investment Loan,IN,Closed,Water Supply Project (02),1979-10-23 00:00:00+00:00,10,1983-06-30 00:00:00+00:00,4400000.0,4400000,0,4400000,http://projects.worldbank.org/P000140/water-supply-project-02?lang=en,Urban water supply,1979,BWA,Botswana,819877300.613497,964166.0,84.543,0.0099999997764825,45.8842835212535
260,Africa,Burkina Faso,PE,Specific Investment Loan,IN,Closed,Education Project (02),1979-10-23 00:00:00+00:00,10,1985-12-31 00:00:00+00:00,14000000.0,0,14000000,14000000,http://projects.worldbank.org/P000260/education-project-02?lang=en,Vocational training,1979,BFA,Burkina Faso,1748480982.18517,6671656.0,91.782,0.0099999997764825,31.9261695906433
8931,Europe and Central Asia,Republic of Turkey,PE,Technical Assistance Loan,IN,Closed,Ankara Air Pollution Control Engineering Project,1979-10-23 00:00:00+00:00,10,1983-12-31 00:00:00+00:00,6000000.0,6000000,0,6000000,http://projects.worldbank.org/P008931/ankara-air-pollution-control-engineering-project?lang=en,Pollution control / waste management,1979,TUR,,,,,,
9402,South Asia,People's Republic of Bangladesh,PE,Sector Investment and Maintenance Loan,IN,Closed,Small Scale Drainage and Flood Control Project,1979-10-16 00:00:00+00:00,10,1987-12-31 00:00:00+00:00,25000000.0,0,25000000,25000000,http://projects.worldbank.org/P009402/small-scale-drainage-flood-control-project?lang=en,Irrigation and Drainage,1979,BGD,,,,,,
1026,Africa,Republic of Guinea,PE,Specific Investment Loan,IN,Closed,Rice Development Project,1979-09-18 00:00:00+00:00,9,1986-06-30 00:00:00+00:00,10400000.0,0,10400000,10400000,http://projects.worldbank.org/P001026/rice-development-project?lang=en,Agriculture adjustment,1979,GIN,,,,,,
1027,Africa,Republic of Guinea,PE,Sector Investment and Maintenance Loan,IN,Closed,Highway Project (02),1979-09-18 00:00:00+00:00,9,1984-12-31 00:00:00+00:00,13000000.0,0,13000000,13000000,http://projects.worldbank.org/P001027/highway-project-02?lang=en,Highways,1979,GIN,,,,,,
4852,East Asia and Pacific,Samoa,PE,Specific Investment Loan,IN,Closed,Agricultural Development Project,1979-09-18 00:00:00+00:00,9,1988-06-30 00:00:00+00:00,8000000.0,0,8000000,8000000,http://projects.worldbank.org/P004852/agricultural-development-project?lang=en,Perennial crops,1979,WSM,,,,,,
6987,Latin America and Caribbean,Dominican Republic,PE,Sector Investment and Maintenance Loan,IN,Closed,Sugar Rehabilitation Project,1979-09-18 00:00:00+00:00,9,1991-06-30 00:00:00+00:00,35000000.0,35000000,0,35000000,http://projects.worldbank.org/P006987/sugar-rehabilitation-project?lang=en,Agro-industry and marketing,1979,DOM,Dominican Republic,5498800100.0,5675931.0,49.84,0.0099999997764825,53.6120885944939
9189,Europe and Central Asia,Socialist Federal Republic of Yugoslavia,PE,Emergency Recovery Loan,IN,Closed,Montenegro Earthquake Rehabilitation Highway Project,1979-09-18 00:00:00+00:00,9,1982-12-31 00:00:00+00:00,21000000.0,21000000,0,21000000,http://projects.worldbank.org/P009189/montenegro-earthquake-rehabilitation-highway-project?lang=en,Transportation adjustment,1979,,,,,,,
4094,East Asia and Pacific,Republic of Korea,PE,Specific Investment Loan,IN,Closed,Gwanju Secondary Cities Project (02),1979-09-11 00:00:00+00:00,9,1985-06-30 00:00:00+00:00,65000000.0,65000000,0,65000000,http://projects.worldbank.org/P004094/gwanju-secondary-cities-project-02?lang=en,Other urban development,1979,,,,,,,
5391,Middle East and North Africa,Kingdom of Morocco,PE,Specific Investment Loan,IN,Closed,Vegetable Production and Marketing Project,1979-09-11 00:00:00+00:00,9,1985-12-31 00:00:00+00:00,58000000.0,58000000,0,58000000,http://projects.worldbank.org/P005391/vegetable-production-marketing-project?lang=en,Agricultural credit,1979,MAR,Morocco,15912133569.2852,19543347.0,59.498,0.0099999997764825,62.7470311449698
349,Africa,Republic of Cameroon,PE,Sector Investment and Maintenance Loan,IN,Closed,Water Supply Project (02),1979-09-04 00:00:00+00:00,9,1986-06-30 00:00:00+00:00,21000000.0,21000000,0,21000000,http://projects.worldbank.org/P000349/water-supply-project-02?lang=en,Urban water supply,1979,CMR,Cameroon,5811444660.65752,8364835.0,68.909,0.0099999997764825,18.8529965517971
5776,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,IN,Closed,Ibb and Dhamar Water Supply and Sewerage Project,1979-09-04 00:00:00+00:00,9,1984-12-31 00:00:00+00:00,12000000.0,0,12000000,12000000,http://projects.worldbank.org/P005776/ibb-dhamar-water-supply-sewerage-project?lang=en,Urban water supply,1979,YEM,,,,,,
9187,Europe and Central Asia,Socialist Federal Republic of Yugoslavia,PE,Specific Investment Loan,IN,Closed,Croatia Sava Drainage Project,1979-09-04 00:00:00+00:00,9,1986-06-30 00:00:00+00:00,51000000.0,51000000,0,51000000,http://projects.worldbank.org/P009187/croatia-sava-drainage-project?lang=en,Irrigation and Drainage,1979,,,,,,,
3351,East Asia and Pacific,Republic of the Union of Myanmar,PE,Specific Investment Loan,IN,Closed,Forestry Project (02),1979-08-09 00:00:00+00:00,8,1986-09-30 00:00:00+00:00,35000000.0,0,35000000,35000000,http://projects.worldbank.org/P003351/forestry-project-02?lang=en,Forestry,1979,,,,,,,
4708,East Asia and Pacific,Kingdom of Thailand,PE,Sector Investment and Maintenance Loan,IN,Closed,National Agricultural Extension Project (02),1979-08-09 00:00:00+00:00,8,1987-12-31 00:00:00+00:00,40000000.0,40000000,0,40000000,http://projects.worldbank.org/P004708/national-agricultural-extension-project-02?lang=en,Agricultural extension,1979,THA,,,,,,
2728,Africa,United Republic of Tanzania,PE,Financial Intermediary Loan,IN,Closed,Tanzania Investment Bank Project (04),1979-07-24 00:00:00+00:00,7,1986-06-30 00:00:00+00:00,25000000.0,25000000,0,25000000,http://projects.worldbank.org/P002728/tanzania-investment-bank-project-04?lang=en,Financial sector development,1979,TZA,Tanzania,7188191881.91882,18109884.0,85.859,0.0099999997764825,33.8676902235268
1825,Africa,Islamic Republic of Mauritania,PE,Specific Investment Loan,IN,Closed,Guelbs Iron Ore Project,1979-07-12 00:00:00+00:00,7,1984-12-31 00:00:00+00:00,60000000.0,60000000,0,60000000,http://projects.worldbank.org/P001825/guelbs-iron-ore-project?lang=en,Mining and other extractive,1979,MRT,Mauritania,644070364.888441,1490603.0,74.025,0.0099999997764825,38.2739885514699
3788,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,IN,Closed,Yogyakarta Rural Development Project,1979-07-12 00:00:00+00:00,7,1989-03-31 00:00:00+00:00,12000000.0,0,12000000,12000000,http://projects.worldbank.org/P003788/yogyakarta-rural-development-project?lang=en,Agriculture adjustment,1979,IDN,,,,,,
4088,East Asia and Pacific,Republic of Korea,PE,Financial Intermediary Loan,IN,Closed,Small and Medium Industry Bank Project (03),1979-07-12 00:00:00+00:00,7,1983-12-31 00:00:00+00:00,60000000.0,60000000,0,60000000,http://projects.worldbank.org/P004088/small-medium-industry-bank-project-03?lang=en,Small scale enterprise,1979,,,,,,,
6137,Latin America and Caribbean,Plurinational State of Bolivia,PE,Specific Investment Loan,IN,Closed,Santa Cruz Water Supply Project,1979-07-12 00:00:00+00:00,7,1986-06-30 00:00:00+00:00,9000000.0,0,9000000,9000000,http://projects.worldbank.org/P006137/santa-cruz-water-supply-project?lang=en,Urban water supply,1979,BOL,Bolivia,4421343606.18135,5469123.0,55.557,0.0099999997764825,30.947106064802
